V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.005032	0.159182	0.014067	-0.008431	0.078823	-0.065841	0.09707	0.109778	-0.034387	0.035172	-0.077894	-0.013972	0.020068	-0.009966	-0.036387	-0.009718	0.220055	0.032298	-0.027174	-0.041596	-0.063036	-0.00398	0.013252	0.080314	-0.059491	0.069397	-0.028261	-0.03442	-0.041638	-0.014973	-0.035727	0.01034	-0.055475	0.043442	-0.038664	-0.111495	-0.070336	-0.047409	-0.059254	-0.04504	-0.004373	-0.046113	-0.03412	-0.005329	-0.023914	-0.034619	-0.004227	-0.017684	-0.076981	-0.092789	0.082432	0.007905	-0.015385	-0.072926	0.001427	-0.010753	-0.017245	-0.004119	-0.05671	0.03221	0.026308	0.039854
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.049299	0.161553	-0.079938	0.138756	-0.09039	0.031133	-0.075404	0.059375	0.01879	0.061793	-0.062425	-0.036638	-0.07253	0.141065	0.008576	-0.055585	0.121765	-0.004378	0.030376	0.005875	0.134489	0.104138	-0.043228	-0.014553	0.023872	0.172217	-0.0874	-0.097418	-0.061221	-0.046287	-0.04556	0.011135	0.117812	0.04311	0.032288	-0.096446	-0.048433	0.070103	-0.097226	-0.081322	-0.056963	-0.084212	-0.016595	-0.011733	0.032943	-0.019192	0.058978	0.065364	0.029161	0.056989	0.086338	-0.065223	-0.083206	0.145349	0.000641	0.165847	-0.063383	-0.06998	0.127116	0.017623	0.092421
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.100685	0.019518	-0.075579	0.126407	-0.015786	0.155074	-0.022325	-0.027029	0.146707	0.145003	0.017052	-0.009709	-0.09384	-0.058659	-0.086808	0.019496	-0.083199	-0.112213	0.081639	-0.089862	-0.061366	0.034011	-0.072209	-0.015426	-0.128059	0.124108	-0.005768	-0.08813	0.059138	-0.043742	-0.104033	-0.048412	-0.085271	-0.132934	-0.057195	-0.019567	-0.033432	0.022631	0.090356	0.036633	-0.044898	-0.030726	0.061558	-0.101972	0.133821	-0.088618	-0.060031	0.057555	-0.026789	-0.053339	-0.013122	-0.054425	-0.067996	0.044269	-0.046089	-0.002811	0.194658	-0.071026	-0.049169	0.001189
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.093166	0.064855	-0.045069	-0.006301	-0.019901	-0.027056	0.040031	0.023865	-0.041275	0.007535	-0.014604	0.181253	0.073055	-0.121303	0.061319	0.035451	0.022979	0.003653	0.118331	0.287401	0.004675	0.01153	-0.027495	0.197531	-0.0613	-0.040134	-0.043118	-0.014299	0.036164	0.013856	0.024738	-0.008046	0.035396	-0.086283	-0.052631	0.007499	-0.091528	-0.064118	-0.08484	-0.069363	-0.045338	-0.022411	-0.030935	-0.021321	-0.023942	0.056886	-0.011002	0.100099	0.112941	-0.096988	-0.068402	0.130066	-0.047671	0.096577	-0.108008	-0.124137	0.17869	0.015381	0.109695
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.055534	0.006747	0.002958	-0.047815	-0.072473	0.056661	-0.043472	-0.013497	-0.035826	0.138376	-0.092048	-0.049827	0.108511	0.015198	0.043271	-0.086239	-0.084164	-0.104275	-0.10347	-0.081093	-0.062517	-0.046319	-0.073179	-0.046572	-0.056033	0.134627	-0.048528	-0.007248	0.092398	-0.098764	0.081282	-0.061663	0.167909	0.036926	-0.067814	0.200465	0.047494	0.128494	-0.030761	-0.032647	-0.023838	-0.052712	0.023112	-0.073978	-0.09157	-0.123949	-0.008359	-0.061893	0.172535	-0.028906	-0.059225	0.041826	-0.09647	0.139075	-0.01904	-0.089738	-0.06606	-0.137644
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.040353	0.060442	-0.043936	0.084551	0.036497	0.032146	-0.031711	-0.02748	-0.034718	0.110924	0.019892	-0.018928	0.002326	0.080069	-0.00799	0.09072	0.107427	0.036665	0.001613	0.003368	0.030555	0.087393	-0.030113	-0.02152	-0.009805	-0.077032	-0.057116	0.052889	0.019196	0.0719	0.047973	-0.035902	-0.054812	0.057354	-0.081607	-0.044394	-0.078029	-0.080485	0.003477	-0.097318	0.07369	-0.0087	0.045364	0.01938	0.090528	0.06782	0.036733	-0.098968	-0.09566	0.097916	-0.052207	0.127863	-0.092967	-0.08311	0.118951	0.122591	0.033479
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.043404	0.150989	-0.073253	-0.052539	0.085688	0.112113	0.011302	0.100299	-0.098263	-0.02596	-0.01714	-0.038461	-0.053921	-0.044742	0.120901	-0.116289	-0.109129	0.050295	-0.068873	-0.028991	-0.081527	0.087239	-0.046273	-0.015363	0.091021	-0.0586	-0.037461	-0.094278	-0.045192	-0.035102	-0.063325	0.009844	-0.11188	-0.010356	0.012193	0.019265	-0.083377	-0.010554	0.091775	-0.024645	-0.024096	0.025934	-0.060768	0.126378	-0.104372	-0.064135	0.018266	-0.019397	-0.047055	0.040947	-0.084552	0.022808	0.200012	-0.051476	-0.086229	-0.112009
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.057101	-0.082546	0.128838	0.006185	0.090471	0.020667	-0.011073	-0.019228	0.073148	-0.113932	0.05436	-0.035323	-0.098322	-0.11512	-0.013928	0.02644	-0.050141	-0.076932	0.059907	-0.022336	-0.03702	0.050564	-0.073843	-0.078171	-0.064629	-0.08575	-0.027118	-0.087325	-0.110757	-0.043957	0.011202	-0.098062	-0.029108	0.055189	0.028898	-0.001282	-0.003059	-0.045339	-0.054151	0.027849	-0.041851	0.036716	-0.065282	0.06664	0.088327	0.038378	-0.029048	0.023862	-0.01851	0.038213	0.065825	-0.029738	-0.009656	-0.050004	0.033157
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.018798	-0.091725	0.093826	0.119761	-0.040385	-0.045199	-0.115991	-0.058383	0.042558	-0.054046	0.012559	-0.076413	0.115594	-0.08741	-0.038982	0.148544	-0.072649	-0.052957	-0.079699	0.082072	-0.048378	-0.073557	0.078446	-0.04737	-0.05231	-0.044972	-0.113415	-0.093575	-0.052881	-0.057497	-0.077989	-0.031318	-0.003209	-0.053355	-0.039858	-0.04256	0.104712	-0.064529	-0.002327	-0.041378	-0.055031	0.083839	-0.045938	-0.071268	-0.017038	-0.035256	-0.047398	-0.050858	0.011959	-0.012515	0.135234	-0.089293	-0.060937	-0.05076
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.020186	0.003751	-0.117113	-0.0587	-0.088525	0.025319	-0.062779	-0.101515	-0.068234	0.10826	0.00884	-0.006751	0.007938	-0.054405	-0.064284	0.149973	-0.037488	0.00299	-0.033495	-0.034299	-0.063445	-0.018668	0.019819	-0.008342	-0.075273	0.034359	0.150141	0.020176	0.069391	0.157548	0.022904	-0.052112	-0.04228	0.060075	-0.078029	-0.04581	0.194645	-0.044434	0.2175	0.112611	0.044895	-0.006634	-0.115991	-0.098223	0.081538	0.036516	0.095718	0.171147	-0.094753	-0.081595	0.037889	0.090125	-0.018867
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.067901	0.038233	-0.003987	-0.04129	0.117249	0.043939	-0.047292	0.13483	-0.102008	-0.109024	-0.066256	0.004483	0.072993	-0.058757	-0.04254	0.028133	0.097011	-0.048907	-0.008467	-0.102833	-0.065965	0.007843	-0.122146	0.06038	-0.132494	-0.065148	-0.012515	0.020059	-0.017738	-0.001447	0.03595	-0.028843	0.008251	-0.007988	-0.042391	-0.083557	0.003425	-0.091706	-0.081439	-0.083444	0.067115	0.091305	0.047271	0.055695	0.051759	-0.023246	-0.009535	0.049842	-0.034039	0.139658	-0.043339	0.10078
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.140145	-0.102896	-0.046933	0.040014	-0.090339	-0.055807	-0.0845	0.034853	0.005743	0.236305	0.03896	-0.086676	0.080239	0.034608	-0.075473	0.018178	0.114995	-0.087006	-0.059704	0.116841	-0.074587	0.00749	-0.082028	-0.01008	-0.023066	-0.046123	-0.087845	0.057314	-0.083898	-0.056621	-0.089526	-0.07935	0.028995	0.089523	0.00115	-0.042704	-0.001038	0.16273	0.125778	-0.059113	-0.02264	-0.044012	-0.070244	0.083852	-0.046259	0.091695	-0.081202	0.054752	0.047602	0.05105	-0.06018
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.035363	0.013101	-0.094284	-0.023315	-0.065445	-0.005396	-0.083766	-0.059882	0.08089	-0.047236	-0.042783	0.057969	-0.104605	-0.110709	-0.113832	0.074345	-0.018712	-0.080546	0.054463	-0.049681	-0.078122	-0.076831	-0.090965	-0.10503	-0.00835	-0.018584	-0.080019	-0.011397	0.022334	-0.012147	-0.060084	-0.033665	0.074923	-0.088243	0.024569	-0.103596	-0.047477	0.015967	-0.017707	0.013814	-0.019625	0.025874	-0.106974	0.036292	-0.083888	-0.006525	0.10318	-0.095313	-0.091192	-0.042257
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.165167	-0.076683	0.005025	0.036824	0.038968	-0.080283	-0.040583	-0.059404	-0.003899	-0.030986	-0.067962	-0.078827	-0.025631	-0.032791	0.050665	0.254009	-0.081347	-0.035211	-0.013398	-0.060206	0.002208	-0.053781	-0.088539	0.104332	0.010925	-0.065455	-0.042413	0.111827	-0.041228	-0.009016	0.500389	0.000577	-0.046659	0.072642	-0.039709	-0.043099	-0.041193	0.046013	0.066015	0.040889	-0.026966	-0.038011	-0.070541	-0.076355	0.035274	-0.007337	-0.087124	0.080252	-0.030023
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.055036	-0.037499	0.098207	-0.005857	-0.029399	-0.029277	-0.083429	-0.023554	-0.096094	-0.065424	-0.084716	-0.050052	-0.08366	-0.095639	0.016392	0.181966	-0.054755	0.017613	0.14137	-0.010291	0.120894	-0.076297	-0.067172	0.031277	-0.047962	-0.037211	0.016266	0.097786	-0.079116	-0.027445	-0.034425	-0.058227	-0.006588	-0.054527	-0.057689	-0.048902	-0.055367	-0.044427	0.092557	-0.010828	-0.122753	0.021	-0.08894	0.10695	0.010123	-0.09683	-0.02201	-0.085974
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.075666	-0.093438	0.040866	0.032999	0.014707	0.02439	0.155379	0.077946	-0.039532	0.085881	0.012564	0.200465	-0.107624	-0.028135	-0.051903	-0.037959	0.017809	0.027419	0.10417	-0.000679	-0.000749	-0.087326	-0.122986	-0.023597	-0.04916	-0.039433	-0.035122	0.03982	-0.095415	-0.052448	0.008597	-0.02048	0.015381	0.030962	0.05529	0.022686	0.077957	-0.074544	-0.094504	0.166878	-0.079438	0.149261	-0.070372	-0.022932	0.256441	0.11468	0.054092
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.059826	0.021009	-0.021247	-0.033225	-0.091959	0.043492	0.178841	-0.069858	-0.067346	0.141557	0.032813	-0.055663	0.010113	0.016841	-0.023529	0.039483	-0.071661	0.147517	-0.056092	-0.079805	-0.05482	-0.073439	-0.07302	-0.03701	-0.061065	-0.038705	0.07972	-0.011039	-0.066979	0.026451	-0.009248	0.023668	-0.058887	-0.088092	0.136378	0.117967	-0.022297	-0.019107	0.058075	0.020053	0.029902	-0.030126	0.018174	0.050866	-0.058753	0.163476
